acn,flight_phase,phase_Climb,phase_Cruise,phase_Descent,phase_Downwind,phase_FinalApproach,phase_Ground/Preflight(UAS),phase_Hovering(UAS),phase_InitialApproach,phase_InitialClimb,phase_Landing,phase_Parked,phase_ReturntoHome(UAS),phase_Takeoff/Launch,phase_Taxi,phase_flightseveraldays,phase_nan,phase_other
1867897,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1868174,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1867315,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1867202,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867196,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1866809,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1866763,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866616,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1866614,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1866587,Other Go-around,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1866568,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1866560,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866539,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1866524,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1870262,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866823,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866482,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1866347,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1866323,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1866265,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1866251,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1866185,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866123,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1866109,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1866018,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865938,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866358,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1866833,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866847,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866849,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1867184,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867174,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867123,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867089,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1867082,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1867081,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867077,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1867076,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1867056,Initial Climb; Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1867054,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1867042,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1867033,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866964,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1866959,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1866957,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1866945,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1866944,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1866927,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1866918,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1866879,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866868,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866854,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1866852,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1868574,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868575,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1866499,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868600,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869904,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1869898,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1869869,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1869858,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1869845,Other Parked pre-departure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1869827,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869805,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1869735,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869728,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869711,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1869908,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869710,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1869704,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869681,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869667,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869645,Other Push-back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1869640,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869600,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869594,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1869586,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1869576,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869557,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1869705,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869920,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869925,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1870004,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1868597,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1870250,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1870211,Initial Approach; Final Approach,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1870206,Final Approach; Initial Approach,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1870198,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870193,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1870187,Initial Approach; Final Approach,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1870185,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870180,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1870178,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1870177,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1870174,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870173,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870168,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1870167,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870116,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1870111,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1870093,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1870065,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870059,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1870034,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1870015,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1869512,Descent; Initial Climb,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1869511,Other Gate Pushback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1870186,Final Approach; Initial Climb,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1869491,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1868892,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1868888,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868876,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1868872,Descent; Parked,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1868871,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868867,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1868860,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1868806,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868802,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1868779,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1868940,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1868770,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1868750,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1868747,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1868723,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1868668,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1868636,Cruise; Climb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868630,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1868609,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1868608,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1869507,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1868603,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868769,Climb; Initial Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1868969,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1868632,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1868999,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1868974,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869473,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869485,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869431,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869416,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869402,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869392,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1869359,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1869312,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869304,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869472,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869291,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869041,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1869300,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869044,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869048,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869074,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869477,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869130,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869200,Climb; Cruise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869214,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869101,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869248,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878460,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1878845,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1878843,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878828,Parked; Cruise,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1878823,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878817,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1878782,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878772,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1878760,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878740,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1878725,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1878654,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1878583,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1878545,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1878485,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878475,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878469,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1878846,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878753,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1878562,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1879105,Climb; Cruise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878875,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1879254,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878458,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1879258,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1879231,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1879183,Initial Climb; Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1879181,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1879173,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1879167,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1879141,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878849,Initial Approach; Final Approach,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1879136,Climb; Initial Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1879112,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1879091,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1879081,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879077,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879075,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1879052,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878977,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878944,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1878920,Final Approach; Parked,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1879127,Cruise; Initial Climb,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1878455,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878062,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1878408,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877986,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1877983,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1877954,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877898,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877875,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1877870,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1877838,Climb; Initial Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1877814,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1877689,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1877674,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1877653,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1877635,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1877607,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877591,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1877537,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1877532,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1879269,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877455,Final Approach; Landing,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1878005,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1878028,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1878029,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1878079,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1878402,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1878383,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878356,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1878349,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878321,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878294,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1878240,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1878203,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1878199,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1878413,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1878184,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1878174,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1878168,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1878165,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1878140,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1878106,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1878103,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1878095,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1878086,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1878081,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878175,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1879277,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1880888,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1879331,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1883731,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1883719,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1883509,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882413,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1882402,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1882179,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882118,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1881925,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1881907,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881851,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1881677,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1881545,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881544,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1881543,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1881531,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1881276,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1881240,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1881221,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1880875,Climb; Descent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884137,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880810,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1884943,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885347,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1877411,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2030003,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1974995,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1971760,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933537,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1922042,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1894644,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1894158,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891002,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1889606,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889602,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889599,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1887232,Cruise; Final Approach; Initial Approach,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1885742,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1885669,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885657,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1885594,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1885585,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1885498,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1885345,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880702,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1880525,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880502,Other Non-Flight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1879642,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1879615,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879597,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879590,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1879585,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879572,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879564,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879534,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1879531,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1879524,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1879500,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1879484,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1879469,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1879556,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1879465,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1879464,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1879459,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
